price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
4769558,2565,3,1,1,yes,no,yes,no,no,no,no,furnished
3382524,3636,3,1,2,no,no,no,no,no,no,no,semi-furnished
8376981,9106,3,2,4,yes,no,no,no,yes,yes,no,furnished
4093941,4278,2,1,0,yes,no,no,no,no,no,no,semi-furnished
2643968,3743,2,2,1,yes,no,yes,no,no,no,no,furnished
3811465,5873,3,1,2,yes,yes,yes,no,no,no,no,unfurnished
2960550,7718,1,1,1,yes,no,no,no,no,no,no,unfurnished
7040531,7849,4,2,4,yes,yes,no,no,yes,yes,no,semi-furnished
2742657,2087,1,1,2,yes,no,no,no,no,no,no,semi-furnished
4756077,6830,3,1,2,yes,no,no,no,yes,yes,yes,furnished
5653740,5356,3,1,3,yes,yes,no,no,yes,no,no,furnished
3466042,3021,3,1,1,yes,no,yes,no,no,no,no,furnished
3478191,4082,3,1,1,yes,no,no,no,yes,no,no,semi-furnished
6363510,3825,3,1,2,yes,no,no,yes,no,yes,no,semi-furnished
2496039,3657,2,1,1,yes,no,yes,no,no,yes,no,furnished
3268476,2166,2,1,2,yes,no,yes,no,no,no,yes,furnished
4399937,2814,3,2,2,no,no,no,no,no,no,no,semi-furnished
7278742,4365,2,2,1,yes,no,yes,no,no,yes,no,unfurnished
7045847,12568,2,1,0,yes,no,yes,yes,no,yes,no,furnished
5872149,5586,3,1,3,yes,yes,no,no,yes,yes,no,furnished
8380373,7925,4,1,1,yes,no,yes,yes,no,yes,no,unfurnished
3889913,7085,2,1,1,yes,no,no,no,yes,no,no,furnished
1777692,3884,2,1,2,yes,no,no,no,no,no,no,unfurnished
5978224,6127,2,1,0,yes,no,yes,no,yes,no,yes,furnished
5522580,5254,3,1,2,yes,no,no,no,yes,no,no,semi-furnished
3951368,3946,3,1,1,no,no,yes,no,no,no,no,unfurnished
5258037,2868,2,1,2,yes,yes,yes,no,no,no,no,furnished
2729539,3936,2,1,2,yes,no,no,no,yes,no,no,unfurnished
2056727,2305,2,1,2,yes,no,no,no,no,no,no,unfurnished
4642678,3829,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
2423055,3191,3,1,2,yes,no,yes,no,no,no,no,unfurnished
5307491,7005,3,1,2,yes,yes,yes,no,no,no,yes,furnished
4848851,6828,2,1,1,yes,no,no,no,yes,yes,yes,furnished
11348032,7739,4,1,2,yes,yes,yes,no,yes,yes,no,furnished
6681592,6069,3,1,1,yes,no,no,yes,no,no,yes,semi-furnished
4371819,3647,3,1,0,yes,no,no,no,no,no,yes,semi-furnished
2863262,2746,2,1,2,yes,no,yes,no,no,no,no,unfurnished
3393648,3734,2,1,0,yes,no,no,no,no,no,no,unfurnished
4284935,5074,3,1,1,yes,no,no,no,no,no,no,semi-furnished
1766278,3524,1,1,1,yes,no,no,no,no,no,no,unfurnished
10527409,8195,4,3,3,yes,no,no,no,yes,yes,yes,semi-furnished
2507792,3133,3,1,1,no,no,no,no,no,no,no,semi-furnished
6411240,5027,2,1,4,yes,no,no,no,yes,no,yes,unfurnished
9718172,5595,2,2,3,yes,yes,no,no,yes,no,yes,unfurnished
5789251,7586,3,1,2,yes,yes,yes,no,yes,no,yes,semi-furnished
2503501,3122,2,1,1,yes,no,no,no,no,no,no,furnished
3163514,3463,3,1,1,yes,no,yes,no,no,no,no,unfurnished
8072416,9330,4,1,4,yes,no,no,no,yes,yes,no,furnished
3691196,3739,2,1,0,yes,no,no,no,no,no,no,semi-furnished
3738708,2113,4,1,1,yes,no,yes,no,no,no,yes,unfurnished
5400243,7685,2,1,0,yes,no,no,no,no,yes,yes,semi-furnished
6657370,13543,1,1,0,yes,no,yes,yes,no,no,no,furnished
9472268,6616,4,1,1,yes,yes,yes,no,yes,no,yes,unfurnished
3474965,3203,3,1,1,yes,no,yes,no,no,no,no,furnished
3713963,3523,1,1,0,yes,no,no,no,yes,no,no,unfurnished
4015332,5584,1,1,1,yes,no,no,no,yes,no,no,semi-furnished
2634440,3811,1,1,1,yes,no,no,no,no,no,no,unfurnished
3754783,4012,1,1,1,yes,no,no,no,no,no,no,semi-furnished
2927375,3786,4,1,2,yes,no,no,no,no,yes,no,semi-furnished
5948854,7136,2,1,1,yes,yes,yes,no,no,yes,no,furnished
6017578,6183,4,1,3,yes,yes,yes,no,no,no,yes,unfurnished
3250555,5960,2,1,0,yes,no,no,no,no,no,no,unfurnished
3952306,3779,2,1,0,yes,no,no,no,no,no,no,semi-furnished
3974139,3270,2,1,1,no,no,yes,no,no,no,no,semi-furnished
5680166,4930,2,1,3,yes,no,no,no,yes,no,no,semi-furnished
4157871,5175,3,1,0,yes,no,no,no,no,yes,no,semi-furnished
4269324,3494,2,1,2,yes,no,no,no,no,no,yes,semi-furnished
4182736,4622,1,1,1,no,no,no,no,no,yes,no,unfurnished
2179472,4084,1,1,0,no,no,no,no,no,no,no,unfurnished
4100575,3023,3,1,1,yes,no,yes,no,yes,no,no,unfurnished
6870406,6563,1,2,3,yes,no,yes,no,no,no,yes,furnished
2954371,6643,2,1,2,yes,no,no,no,no,no,no,semi-furnished
9037054,6196,3,1,2,yes,no,yes,no,no,yes,no,semi-furnished
2453629,3518,2,1,0,yes,no,no,no,no,no,no,unfurnished
3806224,3659,1,1,1,yes,no,yes,no,yes,yes,no,furnished
2496378,3349,3,1,2,yes,no,yes,no,no,no,no,unfurnished
6029101,7337,3,1,1,yes,no,yes,no,no,yes,yes,unfurnished
2430711,3118,1,1,0,yes,no,no,no,no,no,no,unfurnished
5940683,5691,3,1,2,yes,yes,no,no,yes,no,no,furnished
2591472,2977,2,1,1,no,no,no,no,no,no,no,unfurnished
3421889,3560,1,1,1,no,no,no,no,yes,no,no,unfurnished
3665264,4623,1,1,1,no,no,no,no,no,no,no,furnished
4893710,4387,2,1,0,yes,no,no,no,no,no,yes,semi-furnished
5125211,8456,3,1,0,yes,yes,yes,no,no,no,no,semi-furnished
6690016,11309,3,1,0,yes,no,yes,no,yes,yes,yes,furnished
4443788,4566,1,1,0,yes,no,no,no,no,yes,no,semi-furnished
4948816,6422,2,1,1,yes,no,yes,no,yes,yes,no,furnished
4294380,9906,1,1,1,yes,no,no,no,no,no,yes,semi-furnished
3535672,5660,1,1,1,yes,no,no,no,no,no,no,furnished
2334535,3231,3,1,2,yes,no,yes,no,no,no,no,unfurnished
4698998,4346,2,1,1,yes,no,yes,no,no,no,no,unfurnished
3295658,4434,2,1,0,no,no,no,no,no,no,no,semi-furnished
3293246,2140,3,1,1,yes,no,yes,no,no,no,yes,furnished
3641671,3422,4,1,2,yes,no,no,no,no,no,no,unfurnished
4864217,2860,3,1,3,yes,no,no,no,no,no,no,semi-furnished
2564123,2665,3,1,1,yes,no,no,no,no,no,no,unfurnished
3200849,2089,3,1,2,no,no,yes,no,no,no,no,semi-furnished
4791708,5065,3,1,3,yes,no,no,no,yes,no,no,semi-furnished
3649332,3630,2,2,0,yes,no,yes,no,no,no,no,semi-furnished
2745446,3472,2,2,1,no,yes,no,no,no,no,no,unfurnished
6599619,4741,2,2,4,yes,yes,no,no,yes,no,no,furnished
3225342,3431,1,1,1,yes,no,no,no,no,no,no,unfurnished
3931398,4398,3,1,1,yes,no,no,no,no,yes,yes,furnished
9372600,5569,3,1,3,yes,yes,no,no,yes,no,yes,unfurnished
4270973,2218,3,1,2,yes,no,no,no,no,no,yes,unfurnished
4213451,3587,2,1,1,yes,no,no,yes,no,yes,no,semi-furnished
3086902,5596,3,1,1,yes,no,yes,no,no,no,no,unfurnished
4503454,10034,2,1,0,yes,no,no,no,no,no,yes,semi-furnished
1856852,1647,3,1,2,yes,no,no,no,no,no,no,unfurnished
3551783,3911,3,1,1,yes,no,no,no,no,no,no,semi-furnished
6179341,5873,3,1,4,yes,no,no,no,no,no,no,semi-furnished
6090935,5213,3,2,0,yes,no,yes,no,yes,no,yes,semi-furnished
3441863,4553,3,1,2,yes,no,no,no,no,no,no,semi-furnished
2339317,3469,2,1,1,yes,no,no,no,no,no,no,unfurnished
6527713,3898,3,1,2,yes,no,yes,no,yes,no,yes,semi-furnished
3638283,6083,2,1,2,yes,yes,yes,no,no,no,no,unfurnished
3556339,3573,2,1,1,yes,no,no,no,yes,no,no,unfurnished
7174578,7798,2,1,4,yes,no,no,no,no,yes,yes,unfurnished
5379117,10337,3,1,2,yes,no,no,no,no,no,no,semi-furnished
3255943,3595,3,1,2,yes,no,no,no,yes,yes,no,unfurnished
2675680,3496,2,2,1,no,yes,no,no,no,no,no,unfurnished
5326020,7858,2,1,1,yes,no,yes,no,yes,yes,yes,unfurnished
4378481,6247,1,1,0,yes,no,yes,no,yes,yes,no,furnished
5264000,10527,2,1,1,yes,yes,yes,no,no,no,no,semi-furnished
5048961,4267,3,1,1,no,yes,yes,no,yes,no,no,semi-furnished
5048104,2984,3,2,1,yes,yes,yes,no,no,no,no,furnished
5590666,2809,3,2,2,no,yes,yes,no,no,no,no,furnished
6576903,6914,2,2,3,yes,no,no,no,yes,no,yes,unfurnished
4452521,3994,2,1,2,yes,no,no,no,no,yes,yes,semi-furnished
2726022,4488,2,1,2,no,no,no,yes,no,no,no,unfurnished
5132727,4161,3,1,2,no,yes,yes,no,yes,no,no,semi-furnished
2620542,4221,1,1,1,yes,no,no,no,no,no,no,unfurnished
6130486,4254,2,2,2,yes,no,no,no,yes,yes,no,semi-furnished
2855776,3286,3,1,1,no,no,no,no,no,no,no,semi-furnished
4609365,6771,2,1,2,yes,no,no,no,yes,yes,yes,furnished
2399527,3225,1,1,0,yes,no,no,no,no,no,no,unfurnished
4403684,4132,3,1,1,yes,yes,yes,no,no,yes,no,semi-furnished
4821060,4767,1,1,0,yes,no,no,no,yes,no,yes,semi-furnished
3962655,7239,2,1,0,yes,yes,yes,no,no,yes,no,furnished
2994406,8950,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
5611136,4310,3,1,1,yes,no,no,no,yes,yes,yes,semi-furnished
3843389,2155,1,1,1,yes,yes,no,no,no,no,yes,semi-furnished
3504366,1952,2,2,1,yes,no,yes,no,no,no,yes,unfurnished
2286954,3093,2,1,1,yes,no,no,no,no,no,no,unfurnished
3365679,2578,1,1,1,no,no,no,no,yes,no,no,unfurnished
3654813,2163,2,1,2,yes,no,no,yes,yes,no,yes,semi-furnished
3410641,2247,3,1,2,yes,no,yes,no,no,no,yes,furnished
6788067,6087,2,1,3,yes,no,no,no,yes,no,no,semi-furnished
5075285,11023,3,1,2,yes,yes,yes,no,no,no,no,semi-furnished
7670129,6782,3,1,2,yes,no,yes,no,yes,no,yes,furnished
4028545,4071,2,1,1,yes,no,yes,no,no,yes,no,semi-furnished
3536575,2818,3,2,2,no,no,yes,no,no,no,yes,unfurnished
5649403,6117,3,1,3,yes,no,no,no,yes,no,no,unfurnished
6404419,4625,2,1,4,yes,no,no,no,yes,no,no,unfurnished
2556442,3598,2,1,1,yes,yes,no,no,no,no,no,unfurnished
1793961,2488,2,1,0,no,no,no,no,no,no,no,semi-furnished
5766491,15281,3,1,0,yes,no,no,no,yes,yes,no,semi-furnished
3872034,2566,4,1,0,no,no,yes,no,yes,yes,no,furnished
3492765,7713,1,1,0,yes,no,no,no,no,no,no,semi-furnished
6937274,5437,2,1,0,yes,yes,yes,no,yes,yes,yes,furnished
3451341,3699,3,1,2,yes,no,no,no,no,no,no,unfurnished
2189347,3096,3,1,2,yes,no,no,no,no,no,no,unfurnished
6382113,6831,1,1,3,yes,no,yes,no,no,no,yes,furnished
11413398,7200,4,1,2,yes,yes,yes,no,yes,yes,no,furnished
3059009,2181,3,1,2,no,no,yes,no,no,no,no,semi-furnished
6815209,3838,2,2,1,yes,no,yes,no,yes,no,no,semi-furnished
2032168,3253,4,1,1,no,no,no,no,no,no,no,unfurnished
3560462,4780,3,1,2,no,no,no,no,no,no,no,unfurnished
2422592,4569,2,1,1,yes,no,no,no,no,no,no,unfurnished
4438898,10361,1,1,1,yes,no,no,no,no,no,yes,semi-furnished
4691848,6216,3,1,2,yes,no,yes,no,yes,no,no,furnished
7205824,7318,3,1,1,yes,no,no,no,no,yes,no,unfurnished
3923671,2937,3,1,3,yes,no,yes,no,yes,yes,no,semi-furnished
8714832,4460,3,1,2,yes,yes,no,no,yes,yes,no,furnished
3741977,7074,2,1,1,yes,no,no,no,yes,no,no,furnished
3930471,7331,2,1,2,yes,no,no,no,yes,no,no,furnished
6396738,8854,2,1,0,yes,no,yes,no,no,no,yes,furnished
7732402,6485,2,1,3,yes,no,no,no,yes,no,no,unfurnished
5124597,3786,3,1,2,yes,yes,yes,no,no,no,yes,unfurnished
3819438,2234,4,2,1,yes,no,yes,no,no,no,yes,unfurnished
3658294,6100,2,1,0,yes,no,no,no,no,yes,no,unfurnished
3667704,2134,2,2,2,no,no,no,no,no,no,no,unfurnished
6043986,6738,1,1,1,yes,yes,yes,no,no,yes,no,furnished
4009577,3234,2,1,2,yes,no,no,no,no,no,no,unfurnished
12849552,7640,4,2,2,yes,no,no,no,yes,yes,yes,furnished
6882445,6155,3,2,1,yes,no,no,no,yes,no,no,furnished
4746463,6463,1,1,0,yes,no,no,no,yes,yes,no,semi-furnished
3204471,3807,1,1,0,no,no,no,no,yes,no,no,unfurnished
8974522,4383,3,2,2,yes,yes,no,no,yes,yes,no,furnished
8691283,7132,2,2,4,yes,no,no,no,yes,yes,no,unfurnished
8727126,4781,3,1,2,yes,yes,yes,no,yes,no,no,furnished
4839938,4657,2,1,1,yes,yes,yes,no,no,yes,no,semi-furnished
5580746,6352,4,1,3,yes,yes,no,no,yes,no,no,furnished
4436902,4332,3,1,1,yes,no,no,no,yes,yes,no,semi-furnished
5990882,10040,3,1,0,yes,no,yes,no,no,yes,yes,furnished
2748709,4164,3,1,0,yes,no,no,no,no,no,no,semi-furnished
4957921,7154,3,1,2,yes,no,yes,no,no,no,no,unfurnished
3811863,2460,4,2,0,no,no,yes,no,yes,yes,no,furnished
5371720,4089,3,1,2,yes,no,yes,no,yes,no,no,furnished
2295524,2922,4,1,2,yes,no,no,no,no,no,no,furnished
4566264,3777,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
3711988,3368,2,2,0,yes,no,yes,no,no,no,no,semi-furnished
5786154,5203,2,1,3,yes,no,no,no,yes,no,no,semi-furnished
6008806,9206,3,1,1,yes,no,yes,no,no,yes,yes,furnished
5428551,10415,2,1,1,yes,no,no,no,no,no,no,semi-furnished
5019401,7467,2,1,2,yes,yes,yes,no,no,no,yes,furnished
7406498,11998,4,1,1,yes,no,yes,no,no,no,yes,semi-furnished
7900916,6255,2,1,4,yes,no,no,no,yes,no,yes,furnished
1732134,3751,1,1,0,yes,no,no,no,no,no,no,unfurnished
11759744,9368,3,3,4,yes,no,no,no,yes,yes,no,furnished
4108033,5646,2,1,2,yes,no,no,no,yes,no,no,unfurnished
5845438,4702,3,1,2,yes,no,no,no,no,no,no,semi-furnished
2513718,3100,3,1,1,no,no,no,no,no,no,no,unfurnished
4631400,3292,3,2,1,yes,no,no,no,no,no,no,semi-furnished
4092848,4019,1,1,2,yes,yes,yes,no,no,no,yes,unfurnished
3561239,12688,2,1,0,yes,no,no,no,no,no,no,unfurnished
2652913,3616,1,1,1,yes,no,no,no,no,no,no,unfurnished
5896644,6860,2,1,0,yes,no,yes,no,no,yes,yes,unfurnished
4549868,4890,2,1,2,yes,no,yes,no,no,no,no,semi-furnished
8923247,7845,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
4789135,6537,1,1,1,yes,no,no,no,yes,yes,no,semi-furnished
6477120,5262,3,2,1,yes,yes,yes,no,no,yes,yes,furnished
2788311,2642,3,1,1,yes,no,yes,no,no,yes,no,unfurnished
3920711,4393,2,1,0,yes,no,no,no,no,no,no,semi-furnished
4921710,4927,2,1,0,yes,no,no,no,yes,no,yes,semi-furnished
4406033,4461,1,1,0,yes,no,no,no,no,no,no,semi-furnished
3847518,5489,4,1,1,yes,no,no,no,no,no,no,semi-furnished
3151810,6646,2,1,0,yes,no,no,no,no,no,no,semi-furnished
3729279,5611,2,1,1,no,no,no,no,no,no,no,semi-furnished
3145535,8229,2,1,1,yes,no,no,no,no,no,no,unfurnished
5085896,3568,2,1,0,no,yes,yes,no,no,no,no,semi-furnished
3297738,3488,3,1,1,yes,no,no,no,yes,yes,no,unfurnished
2842280,7077,1,1,1,yes,no,no,no,no,no,no,unfurnished
8067991,6115,3,1,4,yes,yes,no,no,yes,yes,no,unfurnished
5612802,6348,2,1,3,yes,yes,no,no,yes,no,yes,semi-furnished
5857670,6498,2,1,0,yes,yes,yes,no,no,yes,yes,furnished
3341384,3016,3,1,2,yes,no,no,no,no,no,no,unfurnished
4410077,3484,2,1,2,yes,no,no,no,no,no,no,semi-furnished
5980294,5520,3,1,3,yes,yes,no,no,yes,yes,no,furnished
1909348,2959,1,1,0,no,no,no,no,no,no,no,unfurnished
3725033,8363,3,1,1,yes,no,no,no,no,yes,no,furnished
3423961,3300,3,1,2,yes,no,yes,no,yes,no,no,unfurnished
7343986,10908,3,1,1,yes,no,yes,no,yes,yes,yes,furnished
4861053,7186,3,1,2,yes,no,no,no,yes,yes,yes,furnished
3422221,2679,3,1,1,no,no,no,no,no,no,no,furnished
6451543,6575,2,1,3,yes,no,yes,no,no,no,yes,furnished
3136285,3339,1,1,1,yes,no,no,no,no,no,no,unfurnished
3406986,3191,3,1,2,no,no,yes,no,no,no,no,semi-furnished
4887650,10762,2,1,1,yes,yes,yes,no,no,no,no,semi-furnished
4949237,5532,1,1,2,yes,no,no,no,yes,no,yes,unfurnished
9836950,6000,4,2,2,yes,yes,yes,yes,no,yes,no,semi-furnished
4460137,4644,3,1,1,yes,no,yes,no,no,no,no,semi-furnished
3112302,9424,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
3742177,3153,2,1,2,yes,no,yes,no,no,no,no,furnished
7789162,6911,3,1,3,yes,no,no,no,yes,yes,yes,furnished
4165227,6122,4,2,1,no,no,yes,no,no,no,no,unfurnished
4857883,3066,3,1,3,yes,no,no,no,no,no,no,semi-furnished
6056283,6137,3,1,1,yes,no,yes,no,yes,no,yes,furnished
4152703,4235,1,1,1,yes,no,no,no,no,no,no,semi-furnished
8117899,6787,3,2,3,yes,no,no,no,yes,yes,no,furnished
3031835,2235,2,1,1,no,no,yes,no,no,no,no,semi-furnished
3499702,5675,2,1,1,yes,no,no,no,no,no,no,unfurnished
6153792,5572,4,1,0,yes,no,yes,no,yes,no,yes,semi-furnished
7565398,6121,2,1,4,yes,yes,no,no,yes,yes,no,unfurnished
5136793,3102,3,2,1,yes,no,no,no,no,yes,no,semi-furnished
9632128,6292,4,2,1,yes,yes,yes,yes,no,yes,no,semi-furnished
3957395,3732,2,1,1,yes,yes,yes,no,no,no,no,semi-furnished
5723632,16145,3,1,0,yes,no,no,no,yes,yes,no,semi-furnished
7231531,6380,3,1,1,yes,no,no,no,yes,no,no,furnished
6737613,3970,3,1,2,yes,no,yes,no,yes,yes,no,semi-furnished
4394695,6064,3,1,0,yes,no,no,yes,no,yes,no,semi-furnished
8580372,5740,3,2,1,yes,yes,yes,no,no,no,no,unfurnished
7470804,4106,3,1,1,yes,no,yes,no,no,yes,no,unfurnished
7671716,11432,4,1,1,yes,no,yes,no,no,yes,yes,semi-furnished
5813870,3370,3,1,3,yes,no,no,no,no,no,no,semi-furnished
2398774,3118,2,1,1,no,yes,no,no,no,yes,no,unfurnished
8274608,4610,2,2,2,yes,yes,yes,no,yes,no,no,furnished
4616183,8197,3,1,4,yes,no,yes,no,yes,yes,no,semi-furnished
4178270,4148,1,1,1,yes,no,no,no,no,no,no,semi-furnished
4294330,4294,1,1,1,no,no,no,no,no,yes,no,unfurnished
9640633,5902,3,2,4,yes,yes,no,no,yes,yes,yes,unfurnished
3003333,3307,3,1,1,no,no,no,no,no,yes,no,semi-furnished
4227414,4901,3,1,0,yes,no,no,no,no,yes,yes,unfurnished
6214720,3766,3,1,1,yes,no,yes,no,no,yes,no,semi-furnished
3179126,4493,2,1,1,yes,no,no,no,yes,no,no,unfurnished
2224026,3146,1,1,1,no,no,no,no,no,no,no,unfurnished
5359968,5291,3,2,1,yes,no,no,no,no,yes,no,semi-furnished
3273301,2540,1,1,0,no,no,no,no,yes,no,no,unfurnished
4626843,3813,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
7128873,8554,2,2,1,yes,no,yes,no,yes,no,no,furnished
3508719,2981,3,2,1,no,no,yes,no,no,no,yes,unfurnished
3667354,4230,3,1,1,yes,no,no,no,yes,no,no,semi-furnished
4888167,2906,2,1,3,yes,no,no,no,no,no,no,semi-furnished
3457768,4020,2,1,0,yes,no,no,no,no,no,no,unfurnished
9000997,6170,3,1,2,yes,no,yes,no,no,yes,no,semi-furnished
4122715,4427,3,2,2,yes,no,no,no,yes,no,no,semi-furnished
4846962,7051,2,1,2,yes,no,yes,no,no,no,no,unfurnished
3709404,3667,1,1,1,yes,no,yes,no,no,no,no,furnished
4491751,3765,3,1,2,yes,no,no,no,no,yes,no,semi-furnished
3364249,4090,2,1,1,no,no,no,no,no,no,no,unfurnished
2249710,5123,3,1,0,no,no,no,no,yes,no,yes,unfurnished
3270988,1709,2,1,1,no,no,yes,no,no,no,no,unfurnished
8393418,6791,3,2,4,yes,no,no,no,yes,yes,no,furnished
3418194,4741,2,1,1,yes,no,no,no,no,no,no,unfurnished
4961536,5880,2,1,1,yes,no,no,no,yes,no,yes,unfurnished
5093355,6263,3,1,0,yes,no,yes,no,no,no,yes,semi-furnished
4284533,3862,2,1,1,yes,no,no,no,no,no,no,semi-furnished
8447329,6508,3,2,2,yes,no,no,no,yes,yes,yes,semi-furnished
3467844,4144,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
5592306,10816,4,2,2,yes,no,no,no,no,no,no,semi-furnished
7132342,8601,1,1,1,yes,no,no,no,yes,no,no,semi-furnished
4571905,3897,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
4524341,5035,2,1,2,yes,no,yes,no,no,no,no,semi-furnished
5971983,4701,3,1,1,yes,yes,yes,no,no,no,no,unfurnished
6142955,6510,4,1,0,yes,no,yes,no,no,no,yes,semi-furnished
3282637,4048,1,1,0,no,no,no,no,no,no,no,unfurnished
3669506,3213,2,1,1,yes,no,yes,no,no,yes,no,semi-furnished
3419428,3662,4,1,1,yes,no,no,no,yes,yes,no,unfurnished
3018869,4285,3,1,1,yes,no,no,no,yes,no,no,unfurnished
4780852,2910,2,2,2,no,no,yes,no,yes,no,no,semi-furnished
4416392,4304,2,1,1,yes,no,no,no,yes,yes,no,furnished
13229709,7326,3,1,2,yes,no,no,no,yes,yes,yes,furnished
3988034,7117,3,1,0,yes,yes,yes,no,no,yes,no,furnished
4976833,12623,2,1,1,yes,no,no,no,no,yes,no,furnished
6329711,6847,2,1,3,yes,no,yes,no,no,no,yes,unfurnished
6953662,6091,2,1,2,yes,yes,no,no,no,yes,no,semi-furnished
6457949,5830,4,2,4,yes,no,no,no,no,yes,no,semi-furnished
5568244,10057,1,1,0,yes,no,no,no,no,yes,no,semi-furnished
4487873,5157,2,1,2,yes,no,no,no,no,yes,yes,unfurnished
4325799,4797,2,2,1,yes,no,no,no,yes,no,no,semi-furnished
5916502,5995,4,2,1,yes,no,yes,no,no,no,yes,semi-furnished
3109702,5685,2,1,0,yes,no,yes,no,no,no,no,unfurnished
3543407,3015,2,1,2,yes,no,no,no,no,yes,no,unfurnished
4703057,5214,1,1,2,yes,no,no,no,no,no,yes,semi-furnished
2196410,2503,2,1,1,yes,no,no,no,no,no,no,unfurnished
3648514,9229,2,1,1,yes,no,no,no,no,yes,yes,unfurnished
5755495,11579,2,1,2,yes,no,no,no,no,yes,yes,semi-furnished
4066948,2846,2,1,2,yes,no,yes,no,yes,no,no,unfurnished
4162279,4200,2,1,0,yes,no,yes,no,no,no,no,furnished
3560418,5684,3,1,1,yes,yes,yes,no,no,no,no,unfurnished
7352510,6208,2,2,1,yes,yes,no,no,yes,yes,no,semi-furnished
8916544,6817,4,2,1,yes,yes,yes,no,yes,yes,yes,furnished
3310065,3776,3,1,2,yes,no,yes,no,no,no,no,unfurnished
4934248,7346,3,1,1,yes,yes,yes,yes,no,no,no,semi-furnished
4475155,3737,2,1,2,yes,no,no,no,yes,no,no,furnished
5267730,3363,1,1,0,no,yes,yes,no,no,no,no,semi-furnished
4391802,4021,2,1,1,yes,no,yes,no,no,no,no,furnished
3546553,4045,1,1,0,yes,no,no,no,no,no,no,unfurnished
3854378,3085,4,2,1,yes,no,no,no,no,no,no,furnished
5555588,5219,4,1,1,yes,yes,yes,no,yes,no,yes,furnished
3476239,5921,2,1,0,yes,no,no,no,no,no,no,furnished
3271376,4520,3,1,0,no,no,no,no,no,no,no,unfurnished
3392954,2688,3,1,1,no,no,no,no,no,no,no,furnished
2939786,5896,2,1,0,yes,no,no,no,no,no,no,semi-furnished
5121564,5400,4,1,1,yes,no,no,no,no,no,no,semi-furnished
6307523,8638,2,1,2,yes,no,no,no,yes,yes,no,unfurnished
4207333,4440,3,1,2,no,no,yes,no,yes,no,no,semi-furnished
4643461,8578,3,1,0,yes,no,no,no,no,no,no,furnished
2236733,1919,2,1,0,no,no,yes,no,no,no,no,semi-furnished
3907391,4977,3,1,1,yes,no,no,no,no,no,no,semi-furnished
3345667,3719,3,1,1,yes,no,no,no,no,no,no,semi-furnished
3500447,3276,2,1,0,yes,no,yes,no,no,yes,no,furnished
4131567,6185,2,1,0,yes,no,no,no,no,no,no,furnished
3553657,4089,1,1,0,yes,no,no,no,yes,yes,no,semi-furnished
4485595,4170,2,1,1,yes,yes,yes,no,no,no,no,semi-furnished
5169934,4278,4,1,1,no,no,yes,no,yes,yes,no,semi-furnished
6838072,6230,2,1,2,yes,no,no,no,yes,no,yes,furnished
3953634,3968,2,1,0,yes,no,yes,no,yes,yes,no,furnished
7625887,7562,2,1,1,yes,yes,yes,no,yes,no,yes,semi-furnished
6337745,3922,3,1,1,yes,no,no,yes,no,yes,no,semi-furnished
12586860,7457,4,2,1,yes,no,yes,no,yes,yes,yes,furnished
4096588,5866,3,1,1,no,no,yes,no,no,no,no,unfurnished
6021937,6736,2,1,1,yes,yes,yes,no,no,yes,yes,semi-furnished
4018692,3000,2,1,1,yes,no,no,no,no,no,no,semi-furnished
5887538,5165,3,1,3,yes,no,no,no,yes,no,no,semi-furnished
5690650,6372,2,1,0,yes,no,yes,no,yes,no,yes,furnished
3699839,4895,2,1,1,yes,no,no,no,no,no,no,semi-furnished
1771523,2354,3,1,1,no,no,no,no,no,no,no,semi-furnished
7565090,6092,3,2,1,yes,yes,no,no,yes,yes,no,semi-furnished
3697436,3970,2,1,1,yes,no,no,no,no,no,no,semi-furnished
3103619,9285,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
4095463,3829,2,1,2,yes,no,no,no,no,no,no,furnished
4998468,4611,2,1,1,yes,no,no,no,yes,no,yes,semi-furnished
4702110,2875,3,1,2,yes,no,yes,no,yes,no,no,semi-furnished
6437663,3725,2,1,2,yes,no,no,yes,no,yes,no,semi-furnished
4541043,5270,3,1,2,yes,yes,yes,no,no,no,yes,semi-furnished
3737213,3192,1,1,0,yes,no,no,yes,no,no,no,furnished
4944665,12862,2,1,0,yes,no,no,no,no,yes,no,furnished
5073719,3428,3,1,2,no,no,no,no,yes,no,no,semi-furnished
5602226,5392,3,1,3,yes,no,no,no,yes,no,no,semi-furnished
3738408,4990,3,1,2,yes,no,no,no,no,no,no,semi-furnished
4479274,4585,1,1,1,yes,no,no,no,yes,yes,no,furnished
4250305,2707,4,1,1,no,no,no,no,no,no,no,semi-furnished
4511397,5052,3,1,1,yes,no,no,no,yes,no,no,semi-furnished
5010541,7330,2,1,0,yes,yes,yes,yes,no,no,no,semi-furnished
